popularity,original_title,director,runtime,genres,production_companies,release_date,vote_average,release_year,budget_adj,revenue_adj
0.096174,Among Friends,Danielle Harris,80,Comedy|Horror,Hollywood Treasures|Three Little Birds Productions,2012-07-08,3.7,2012,,
0.092594,Scary or Die,Michael Emanuel|Bob Badway,94,Horror,Canal Street Films,2012-09-09,3.6,2012,,
0.201455,A Mother's Nightmare,Vic Sarin,90,TV Movie|Crime|Mystery|Thriller,Sepia Films,2012-09-29,6.0,2012,,
0.090143,Artifact,Jared Leto,105,Documentary|Music,FilmBuff,2012-09-14,7.4,2012,,
0.0898409999999999,Amy Schumer: Mostly Sex Stuff,Ryan Polito,41,Comedy,Comedy Central,2012-08-18,7.1,2012,,
0.174184999999999,Birdsong,Philip Martin,165,Drama|History|Romance|TV Movie,NBC Universal Television|Working Title Television Production,2012-04-24,6.1,2012,,
0.088796,Mr. Pip,Andrew Adamson,116,Drama|War,Olympus Pictures|Eyeworks Film|Daydream Productions,2012-09-08,5.8,2012,,
0.0851789999999999,It's a SpongeBob Christmas!,Mark Caballero|Seamus Walsh,90,Family|Animation|Comedy,Nickelodeon Animation Studios,2012-11-23,5.4,2012,,
0.08066,Talaash,Reema Kagti,149,Drama|Thriller|Crime|Romance,Reliance Entertainment,2012-11-30,6.5,2012,8082323.83430761,
0.0792809999999999,Jurassic Shark,Brett Kelly,75,Action|Horror|Science Fiction,Dudez Productions,2012-09-21,2.0,2012,,
0.078194,Free Angela and All Political Prisoners,Shola Lynch,101,Documentary,Overbrook Entertainment,2012-09-09,6.3,2012,,
0.077988,Girls Against Boys,Austin Chick,87,Drama|Thriller,Floren Shieh Productions,2012-05-17,4.2,2012,,
0.077044,Jackie,Antoinette Beumer,100,Comedy|Drama,Eyeworks Film & TV Drama|Inspire Pictures|Indieproduction,2012-05-10,6.2,2012,,264028.910215924
0.220523,The Pact,Nicholas McCarthy,89,Horror|Mystery|Thriller,Preferred Content,2012-05-25,5.3,2012,,
0.0683309999999999,Du vent dans mes mollets,Carine Tardieu,89,Family|Comedy,Gaumont,2012-08-22,6.6,2012,,
0.069188,Underground: The Julian Assange Story,Robert Connolly,89,Drama,Screen Australia|Film Victoria,2012-10-07,5.9,2012,,
0.062706,Blancanieves,Pablo Berger,104,Drama|Fantasy,Eurimages|Motion Investment Group|Arte France|TelevisiÃ³n EspaÃ±ola (TVE)|TelevisiÃ³ de Catalunya TV3,2012-09-21,6.9,2012,,265676.71654407
0.248698,How to Make Money Selling Drugs,Matthew Cooke,96,Documentary,Bert Marcus Productions,2012-09-07,6.5,2012,,
0.055792,Minecraft: The Story of Mojang,Paul Owens,104,Documentary,2 Player Productions,2012-12-23,5.6,2012,,
0.050661,Una pistola en cada mano,Cesc Gay,100,Comedy|Romance,TelevisiÃ³ de Catalunya TV3|TelevisiÃ³n EspaÃ±ola TVE|Impossible Films,2012-11-17,6.2,2012,,
0.050524,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,93,Documentary|Music,Paramount Pictures|Imagine Entertainment|MTV Films|Insurge Pictures,2012-06-28,6.5,2012,11396931.3762269,31082239.3070665
0.114021,Jim Gaffigan: Mr. Universe,Jay Karas,78,Comedy|TV Movie,New Wave Entertainment|Chimichanga Productions|Brillstein Entertainment Partners,2012-04-11,7.2,2012,,
0.043949,Fresh Meat,Danny Mulheron,91,Comedy|Horror,The Gibson Group,2012-10-25,4.6,2012,,
0.043122,Just Like a Woman,Rachid Bouchareb,105,Drama,The 7th Floor|ARTE|3B Productions|Doha Film Institute|Cohen Media Group,2012-12-14,6.0,2012,,
0.029385,Eddie: The Sleepwalking Cannibal,Boris Rodriguez,79,Horror|Comedy,Det Danske Filminstitut|TÃ©lÃ©film Canada|Fridthjof Film|Make A Move,2012-04-22,6.1,2012,,1549.98266716686
0.041297,The Sleeper,Justin Russell,90,Horror|Comedy|Thriller,Gamma Knife Films,2012-01-31,2.2,2012,,
0.040607,Belle du Seigneur,Glenio Bonder,124,Drama|Romance,Delux Productions|B.D.S. Productions|TNVO,2012-11-29,4.2,2012,,
0.040521,Freeloaders,Dan Rosen,77,Comedy,Broken Lizard Industries|ATG Productions|Matthew Pritzker Films,2012-12-18,5.0,2012,2849232.84405673,
0.040014,Undercover Bridesmaid,Matthew Diamond,92,Romance,Larry Levinson Productions,2012-04-15,6.1,2012,,
0.035616,Inch'Allah,AnaÃ¯s Barbeau-Lavalette,101,Drama,micro_scope,2012-09-08,5.9,2012,,
0.031932,O Som ao Redor,Kleber MendonÃ§a Filho,131,Drama|Foreign|Thriller,CinemaScÃ³pio,2012-02-01,6.1,2012,,
0.001635,Freddie Mercury: The Great Pretender,Rhys Thomas,107,Music|Documentary,Arte|Eagle Rock Entertainment,2012-09-25,7.2,2012,,
0.070294,I Hate Love,Humberto Hinojosa,105,Romance,Eficine 226|Tigre Pictures,2012-11-03,5.5,2012,,
0.024008,The House I Live In,Eugene Jarecki,110,Documentary,British Broadcasting Corporation (BBC)|Zweites Deutsches Fernsehen (ZDF)|Louverture Films|Vrijzinnig Protestantse Radio Omroep (VPRO)|NHK Enterprises,2012-10-05,7.1,2012,,
0.023496,Mental,P.J. Hogan,116,Comedy|Drama,Screen Australia,2012-10-04,5.5,2012,,
0.023223,Hold Your Breath,Jared Cohn,87,Horror,The Global Asylum,2012-10-05,3.4,2012,,
0.189057,Daddy's Little Girl,Chris Sun,126,Horror|Thriller,Slaughter FX,2012-01-01,6.8,2012,,
0.021677,Amber Alert,Kerry Bellessa,81,Thriller|Horror|Mystery,Underground Films\,2012-11-02,5.0,2012,,
0.158021,The Comedy,Rick Alverson,95,Drama,Glass Eye Pix|Greyshack Films|Rough House Pictures,2012-11-09,5.7,2012,,
0.004575,The Dream Team,Zak Levitt,70,Documentary,NBA Entertainment,2012-06-13,8.0,2012,,
0.018189,Jim Jefferies: Fully Functional,Jay Karas,60,Comedy,New Wave Entertainment,2012-10-30,6.6,2012,,
0.019197,It's Such a Beautiful Day,Don Hertzfeldt,62,Fantasy|Animation|Comedy|Drama,Bitter Films,2012-10-05,7.9,2012,,
0.016365,John Mulaney: New In Town,Ryan Polito|Jake Szymanski,60,Comedy,Irwin Entertainment,2012-01-31,8.1,2012,,
0.0153509999999999,Liz & Dick,Lloyd Kramer,88,Drama|TV Movie,Lifetime|Silver Screen Pictures,2012-11-25,4.3,2012,,
0.0138139999999999,A Fairly Odd Christmas,Savage Steve Holland,65,Family|Fantasy,Pacific Bay Entertainment Canada|Pacific Bay Entertainment,2012-11-23,5.3,2012,,
0.012607,Bekas,Karzan Kader,97,Drama,Sonet Film AB,2012-11-09,6.4,2012,1899488.56270449,
0.010407,Elefante blanco,Pablo Trapero,105,Drama,ARTE|Canal+ EspaÃ±a,2012-05-16,5.4,2012,,
0.003731,Curfew,Shawn Christensen,19,Drama,Fuzzy Logic Pictures,2012-01-01,7.9,2012,,
0.026459,How to Fall in Love,Mark Griffiths,0,Comedy|Romance|TV Movie,Annuit Coeptis Entertainment Inc.|Annuit Coeptis Entertainment II,2012-07-21,4.7,2012,,
0.001783,The Central Park Five,Sarah Burns|Ken Burns,119,Documentary,Florentine Films|WETA,2012-05-24,6.4,2012,,259989.647787333
0.001372,The Invisible War,Kirby Dick,93,Crime|Drama|History|Documentary,Canal+|Chain Camera Pictures|ITVS|Rise Films|Girls' Club Entertainment,2012-01-20,7.0,2012,,
7.122455,The Lord of the Rings: The Return of the King,Peter Jackson,201,Adventure|Fantasy|Action,WingNut Films|New Line Cinema,2003-12-01,7.9,2003,111423148.609557,1326278010.47567
6.887883,Underworld,Len Wiseman,121,Fantasy|Action|Thriller,Lakeshore Entertainment|Laurinfilm|Subterranean Productions LLC|Subterranean Productions UK Ltd.|Underworld Produktions GmbH,2003-09-19,6.5,2003,26077758.1852156,113448272.633004
6.864067,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,143,Adventure|Fantasy|Action,Walt Disney Pictures|Jerry Bruckheimer Films,2003-07-09,7.3,2003,165949370.269553,776419286.73064
6.174132,Kill Bill: Vol. 1,Quentin Tarantino,111,Action|Crime,Miramax Films|A Band Apart|Super Cool ManChu,2003-10-10,7.6,2003,35560579.3434758,214488375.720753
4.21265,The Matrix Revolutions,Lilly Wachowski|Lana Wachowski,129,Adventure|Action|Thriller|Science Fiction,Village Roadshow Pictures|NPV Entertainment|Silver Pictures|Warner Bros.,2003-11-05,6.4,2003,177802896.717379,503760899.910245
4.02924,The Matrix Reloaded,Lilly Wachowski|Lana Wachowski,138,Adventure|Action|Thriller|Science Fiction,Village Roadshow Pictures|NPV Entertainment|Heineken Branded Entertainment|Silver Pictures|Warner Bros.,2003-05-15,6.6,2003,177802896.717379,875501109.015934
3.440519,Finding Nemo,Andrew Stanton|Lee Unkrich,100,Animation|Family,Walt Disney Pictures|Pixar Animation Studios|Disney Enterprises,2003-05-30,7.4,2003,111423148.609557,1024886689.76997
2.899533,Bruce Almighty,Tom Shadyac,101,Fantasy|Comedy,Universal Pictures|Spyglass Entertainment|Shady Acres Entertainment|Pit Bull Productions,2003-05-23,6.3,2003,94828211.5826022,574389691.557017
2.793616,Love Actually,Richard Curtis,135,Comedy|Romance|Drama,DNA Films,2003-09-07,6.9,2003,47414105.7913011,290330516.619355
2.710192,Elf,Jon Favreau,97,Romance|Comedy|Family|Fantasy,New Line Cinema|Gold/Miller Productions|Guy Walks into a Bar Productions,2003-10-09,6.5,2003,37931284.6330408,205538391.91267
2.686888,Terminator 3: Rise of the Machines,Jonathan Mostow,109,Action|Thriller|Science Fiction,Columbia Pictures|Intermedia Films|Warner Bros.|C-2 Pictures|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,2003-07-02,5.8,2003,237070528.956505,515628400.480399
2.643906,The Dreamers,Bernardo Bertolucci,115,Drama|Romance,Peninsula Films|Recorded Picture Company (RPC)|Fiction Films,2003-09-01,7.1,2003,17780289.6717379,17923912.9249429
2.491591,Big Fish,Tim Burton,125,Adventure|Fantasy|Drama,The Zanuck Company|Columbia Pictures Corporation|Jinks/Cohen Company|Tim Burton Productions,2003-12-25,7.4,2003,82974685.1347769,145702426.938419
2.394195,Daredevil,Mark Steven Johnson,103,Fantasy|Action|Crime|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Marvel Enterprises,2003-02-14,4.9,2003,92457506.2930371,212391152.622687
2.182292,American Wedding,Jesse Dylan,103,Comedy|Romance,Universal Pictures|Zide-Perry Productions|LivePlanet|Loumolo & Co.,2003-08-01,6.0,2003,65194395.463039,274348924.908858
1.830211,The League of Extraordinary Gentlemen,Stephen Norrington,110,Fantasy|Action|Thriller|Science Fiction,Twentieth Century Fox Film Corporation|JD Productions|International Production Company|Angry Films|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,2003-07-11,5.6,2003,92457506.2930371,212492483.678879
1.798132,The Italian Job,F. Gary Gray,111,Thriller|Action|Crime,Paramount Pictures|De Line Pictures|Working Title Films,2003-05-30,6.6,2003,71121158.6869516,208705242.862161
1.781615,The Jungle Book 2,Steve Trenbirth,72,Family|Animation|Adventure,Walt Disney Pictures|Walt Disney Television Animation|Walt Disney Animation Australia|DisneyToon Studios,2003-02-07,5.6,2003,23707052.8956505,160828646.844093
1.765322,Lost in Translation,Sofia Coppola,102,Drama,American Zoetrope,2003-08-31,7.3,2003,4741410.57913011,141914989.353162
1.70302999999999,Bad Santa,Terry Zwigoff,91,Drama|Comedy|Crime,Columbia Pictures|Dimension Films (US version),2003-11-25,6.2,2003,27263110.8299981,90666306.8726272
1.661911,Johnny English,Peter Howitt,88,Adventure|Action|Comedy,Universal Pictures|StudioCanal,2003-04-06,6.0,2003,47414105.7913011,190347505.09346
1.653031,Brother Bear,Aaron Blaise|Robert Walker,85,Animation|Adventure|Family|Fantasy,Walt Disney Pictures|Walt Disney Feature Animation,2003-10-20,6.8,2003,118535264.478252,296.338161195632
1.650018,Peter Pan,P.J. Hogan,113,Adventure|Fantasy|Family,Columbia Pictures|Universal Pictures|Revolution Studios|Quinta Communications,2003-12-25,6.7,2003,118535264.478252,144583401.886227
1.64806899999999,Scary Movie 3,David Zucker,84,Comedy,Dimension Films|Brad Grey Pictures,2003-10-24,5.6,2003,56896926.9495613,261575581.403618
1.635524,Honey,Bille Woodruff,94,Music,Universal Pictures|Marc Platt Productions|NuAmerica Entertainment,2003-11-24,6.0,2003,21336347.6060855,74258506.2091142
1.626534,A Man Apart,F. Gary Gray,109,Action|Drama,"New Line Cinema|Newman/Tooley Films|Joseph Nittolo Entertainment|""DIA"" Productions GmbH & Co. KG",2003-04-04,5.7,2003,42672695.212171,52571487.4326541
1.622704,The School of Rock,Richard Linklater,108,Comedy|Music,Paramount Pictures,2003-10-03,6.6,2003,41487342.5673884,155616590.811999
1.622536,The Last Samurai,Edward Zwick,154,Drama|Action|War|History,"Cruise/Wagner Productions|Warner Bros.|Radar Pictures|Bedford Falls Company, The",2003-12-05,7.1,2003,165949370.269553,541420466.156522
1.615231,Bad Boys II,Michael Bay,147,Adventure|Action|Comedy|Thriller|Crime,Columbia Pictures Corporation|Don Simpson/Jerry Bruckheimer Films,2003-07-18,6.3,2003,154095843.821728,324003765.628281
1.569435,Lara Croft Tomb Raider: The Cradle of Life,Jan de Bont,117,Action|Adventure|Fantasy|Thriller,Paramount Pictures|Toho-Towa|Mutual Film Company|Lawrence Gordon Productions|British Broadcasting Corporation (BBC),2003-07-21,5.5,2003,112608501.25434,185514075.588515
1.565393,Wrong Turn,Rob Schmidt,84,Horror|Thriller,Summit Entertainment|Newmarket Capital Group|Regency Enterprises|Constantin Film Produktion|Stan Winston Studio,2003-05-30,5.9,2003,14935443.3242598,33961034.8507901
1.518131,Identity,James Mangold,90,Mystery|Thriller,Konrad Pictures|Columbia Pictures Corporation,2003-04-25,7.0,2003,35560579.3434758,106989379.714443
1.491266,Master and Commander: The Far Side of the World,Peter Weir,138,Adventure,Universal Pictures|Twentieth Century Fox Film Corporation|Samuel Goldwyn Films|Miramax,2003-11-14,6.6,2003,177802896.717379,251307931.147132
1.454687,Mona Lisa Smile,Mike Newell,117,Drama|Romance,Columbia Pictures|Revolution Studios,2003-12-19,6.2,2003,77047921.9108643,
1.428302,Mystic River,Clint Eastwood,138,Thriller|Crime|Drama|Mystery,Village Roadshow Pictures|Malpaso Productions|NPV Entertainment|Warner Bros.,2003-10-07,7.4,2003,29633816.1195632,185889396.167138
1.414421,The Animatrix,Peter Chung|Yoshiaki Kawajiri|Takeshi Koike|Mahiro Maeda|KÃ´ji Morimoto|Shinichiro Watanabe|Andrew R. Jones,102,Animation|Science Fiction,Village Roadshow Pictures,2003-05-09,6.6,2003,5926763.22391264,
1.412354,Anger Management,Peter Segal,106,Comedy,Columbia Pictures|Revolution Studios|Happy Madison Productions,2003-04-11,5.9,2003,88901448.3586895,232027828.998182
1.412067,The Core,Jon Amiel,136,Action|Thriller|Adventure|Science Fiction,Paramount Pictures|David Foster Productions|Horsepower Films|LivePlanet|Core Productions,2003-03-28,5.3,2003,71121158.6869516,87962965.5531779
1.387163,Hulk,Ang Lee,138,Action|Science Fiction,Universal Pictures|Good Machine|Valhalla Motion Pictures|Marvel Enterprises,2003-06-19,5.2,2003,162393312.335206,290838693.89311
1.318505,Once Upon a Time in Mexico,Robert Rodriguez,102,Action,Columbia Pictures Corporation|Dimension Films|Troublemaker Studios,2003-09-11,6.1,2003,34375226.6986933,116384539.303211
1.28913,101 Dalmatians II: Patch's London Adventure,Jim Kammerud|Brian Smith,70,Animation|Family,Walt Disney Pictures|Walt Disney Television Animation,2003-01-21,5.7,2003,,
1.280654,Old School,Todd Phillips,91,Comedy,DreamWorks SKG|The Montecito Picture Company,2003-02-21,6.6,2003,28448463.4747806,103191288.179616
1.209598,How to Lose a Guy in 10 Days,Donald Petrie,116,Comedy|Romance,Paramount Pictures,2003-02-07,6.2,2003,59267632.2391264,210247706.698238
1.204207,Shanghai Knights,David Dobkin,115,Action|Adventure|Comedy|Western,Spyglass Entertainment|Touchstone Pictures|Birnbaum / Barber Productions|Jackie Chan Films Limited|All Knight Productions,2003-02-06,5.9,2003,59267632.2391264,104694478.911865
1.158663,S.W.A.T.,Clark Johnson,117,Action|Thriller|Crime,Original Film|Columbia Pictures Corporation|Camelot Pictures|Chris Lee Productions|Illusion Entertainment,2003-08-08,5.8,2003,94828211.5826022,138263498.677383
1.125044,Tears of the Sun,Antoine Fuqua,121,Action|Drama|War,Columbia Pictures|Revolution Studios|Cheyenne Enterprises|Michael Lobell Productions,2003-03-07,6.4,2003,82974685.1347769,101504660.569528
1.118671,"Legally Blonde 2: Red, White & Blonde",Charles Herman-Wurmfeld,95,Comedy,Type A Films|Marc Platt Productions|Metro-Goldwyn-Mayer (MGM),2003-07-02,5.2,2003,53340869.0152137,148068138.337291
1.103879,Atlantis: Milo's Return,Toby Shelton|Victor Cook|Tad Stones,70,Fantasy|Animation|Science Fiction|Family|Action,Walt Disney Pictures,2003-02-25,5.4,2003,,
1.101383,The Cat in the Hat,Bo Welch,82,Comedy|Fantasy|Family,Imagine Entertainment|DreamWorks SKG|Universal Pictures,2003-11-21,5.0,2003,,
1.096211,Freaky Friday,Mark Waters,97,Comedy|Family|Fantasy,Walt Disney Pictures,2003-08-03,6.0,2003,30819168.7643457,130661815.571456
1.072356,Sinbad: Legend of the Seven Seas,Tim Johnson|Patrick Gilmore,86,Family|Animation|Adventure,DreamWorks Animation,2003-07-02,6.3,2003,71121158.6869516,31160929.6388894
1.047214,Timeline,Richard Donner,116,Action|Adventure|Science Fiction,Paramount Pictures|Donners' Company|Mutual Film Company|Cobalt Media Group|Artists Production Group (APG),2003-11-26,5.1,2003,94828211.5826022,23091545.4959681
1.024891,Paycheck,John Woo,119,Action|Adventure|Mystery|Science Fiction|Thriller,Paramount Pictures|DreamWorks SKG|Davis Entertainment|Lion Rock Productions|Province of British Columbia Film Incentive BC,2003-12-25,5.7,2003,71121158.6869516,114113676.266916
1.01154599999999,Charlie's Angels: Full Throttle,McG,106,Action|Adventure|Comedy|Crime,Columbia Pictures Corporation|Wonderland Sound and Vision|Tall Trees Productions|Flower Films (II),2003-06-27,5.3,2003,142242317.373903,307214705.769395
1.005582,Something's Gotta Give,Nancy Meyers,128,Drama|Comedy|Romance,Columbia Pictures Corporation|Waverly Films|Warner Bros.,2003-12-12,6.2,2003,94828211.5826022,316167615.027806
1.004692,The Haunted Mansion,Rob Minkoff,99,Thriller|Fantasy|Comedy|Family|Mystery,Walt Disney Pictures|Gunn Films|Doom Buggy Productions,2003-11-25,5.1,2003,106681738.030427,216078248.92121
1.000194,Duplex,Danny DeVito,89,Action|Comedy|Thriller,Miramax Films|Flower Films,2003-09-26,5.8,2003,47414105.7913011,22903543.825095
0.997525,Gothika,Mathieu Kassovitz,98,Horror|Thriller,Columbia Pictures Corporation|Dark Castle Entertainment|Warner Bros.,2003-11-21,5.8,2003,47414105.7913011,167835650.381659
0.995361,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,124,Drama|Crime|Thriller,This Is That Productions|Y Productions|Mediana Productions Filmgesellschaft,2003-09-06,7.0,2003,23707052.8956505,71628298.7771428
0.981031,Final Destination 2,David R. Ellis,90,Horror|Mystery,New Line Cinema|Zide-Perry Productions,2003-01-31,5.9,2003,30819168.7643457,107187178.324926
0.979077,George of the Jungle 2,David Grossman,87,Adventure|Comedy|Family,Walt Disney Pictures,2003-08-18,4.3,2003,,
0.920571,The Texas Chainsaw Massacre,Marcus Nispel,98,Horror,New Line Cinema|Next Entertainment|Platinum Dunes|Radar Pictures|Focus Features,2003-10-17,6.0,2003,11260850.125434,126917669.435492
0.894267,The Recruit,Roger Donaldson,115,Action|Thriller|Crime|Drama,Spyglass Entertainment|Touchstone Pictures,2003-01-25,5.9,2003,,119948067.329926
0.876158,Cheaper by the Dozen,Shawn Levy,98,Comedy|Drama|Family,Twentieth Century Fox Film Corporation|Robert Simonds Productions,2003-12-24,5.8,2003,47414105.7913011,225468431.214223
0.875247999999999,Cold Mountain,Anthony Minghella,154,Drama,Miramax Films|Mirage Enterprises|Castel Film Romania|Bona Fide Productions|Cattleya,2003-12-24,6.5,2003,93642858.9378197,205082020.476255
0.872052,11:14,Greg Marcks,86,Crime|Drama|Thriller,Firm Films|Media 8 Entertainment|MDP Worldwide,2003-05-16,6.7,2003,7112115.86869516,
0.853359,Holes,Andrew Davis,117,Adventure|Family|Drama|Comedy,Chicago Pacific Entertainment,2003-04-18,6.4,2003,23707052.8956505,
0.84781,The Medallion,Gordon Chan,88,Thriller|Fantasy|Action|Comedy,Living Films|Emperor Multimedia Group (EMG)|Golden Port Productions Ltd.,2003-08-15,5.3,2003,48599458.4360836,
0.841686,Thirteen,Catherine Hardwicke,100,Drama,Fox Searchlight Pictures|Sound for Film|Working Title Films|Antidote Films (I),2003-08-20,6.6,2003,2370705.28956505,5453858.48880813
0.820611,Freddy vs. Jason,Ronny Yu,97,Horror,New Line Cinema|Cecchi Gori Group Tiger Cinematografica|Avery Pix|Sean S. Cunningham Films|Crystal Lake Entertainment,2003-08-15,5.7,2003,35560579.3434758,136207485.549365
0.796421,Cradle 2 the Grave,Andrzej Bartkowiak,101,Action|Crime|Drama,Silver Pictures|Warner Bros.,2003-02-28,5.9,2003,29633816.1195632,66960046.977896
0.786916,Boundin',Bud Luckey|Roger Gould,5,Animation|Family,Pixar Animation Studios,2003-11-04,7.0,2003,,
0.783216,Looney Tunes: Back in Action,Joe Dante,90,Animation|Comedy|Family,Lonely Film Productions GmbH & Co. KG.|Warner Bros. Animation|Warner Bros.|Goldmann Pictures|Baltimore Spring Creek Productions,2003-11-14,5.5,2003,94828211.5826022,81214251.5422623
0.760656999999999,Basic,John McTiernan,98,Action|Drama|Mystery|Thriller|Crime,Intermedia Films|Krane Entertainment,2003-04-18,6.0,2003,59267632.2391264,50724275.3583676
0.754774,The Rundown,Peter Berg,104,Adventure|Action|Comedy|Thriller,Columbia Pictures|Universal Pictures|WWE Studios,2003-09-26,6.3,2003,100754974.806514,95914577.7987242
